,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
43106,nyp.33433076045586|Jessie,nyp.33433076045586,1905,f,"Mertins, Gustave Frederick,",The storm signal,m,,1905,f,0
38364,9924|Mrs.Leviston,9924,1899,f,"Sheehan, Patrick Augustine,",The triumph of failure,m,,1899,f,0
46691,nyp.33433076064843|GraceRawn,nyp.33433076064843,1912,f,"Hough, Emerson,",John Rawn,m,,1912,f,0
19278,1833|ladyAda,1833,1849,f,"Short, William Henry.",De Merley,m,,1849,f,0
63889,uc1.b3346495|DameEleanor,uc1.b3346495,1951,f,"Collins, Norman,",Children of the Archbishop.,m,,1951,f,0
63754,mdp.39015002366725|Mrs.Duchemin,mdp.39015002366725,1950,f,"Ford, Ford Madox,",Parade's end.,m,,1950,f,0
39299,3876|Bertha,3876,1894,f,"Dickens, Charles,",The writings of Charles Dickens,m,,1894,f,0
78793,uc1.b3912797|Szec,uc1.b3912797,1993,f,"Wilson, Jonathan,",Schoom / | $c: Jonathan Wilson.,m,,1993,f,0
46223,nyp.33433074878954|Marie,nyp.33433074878954,1917,f,"Lucas, St. John,",April folly,m,,1917,f,0
22292,13877|Mrs.Arbnthnot,13877,1850,f,"(George William MacArthur), Reynolds, George W. M.",The mysteries of the court of London,m,,1850,f,0
50370,uc1.b4097358|Mrs.Cowsend,uc1.b4097358,1929,f,"Firbank, Ronald,",The works of Ronald Firbank.,m,,1929,f,0
35192,5556|MissBoynton,5556,1880,f,"Howells, William Dean,",The undiscovered country,m,,1880,f,0
6063,14302|LadyChar,14302,1816,f,"Agg, John,",Eighteen hundred and fifteen;,m,,1816,f,0
39800,7029|Josephine,7029,1894,f,"Masson, Frédéric,",Napoleon,m,,1894,f,0
10075,7845|Leech,7845,1825,f,"Hook, Theodore Edward,","Sayings and doings; or, Sketches from life",m,,1825,f,0
35028,1023|Samantha,1023,1887,f,"Frederic, Harold.",Seth's brother's wife,m,,1887,f,0
62611,mdp.39015020731066|LavinaMurphy,mdp.39015020731066,1955,f,"Croy, Homer,",Wheels west.,m,,1955,f,0
19642,5394|Mary,5394,1845,f,"Cruikshank, Robert,",Cruikshank at home,m,,1845,f,0
50364,uc1.$b683089|Lily,uc1.$b683089,1923,f,"Ward, Christopher,","The triumph of the nut, | and other parodies, | $c: by Christopher Ward.",m,,1923,f,0
14252,1290|Susannah,1290,1835,f,"Poole, John,",Sketches and recollections,m,,1835,f,0
18033,13657|Harriet,13657,1843,f,"Smith, Horace,","Adam Brown, the merchant",m,,1843,f,0
78263,mdp.39015018470933|Pauline,mdp.39015018470933,1991,f,"Price, Reynolds,",The foreseeable future / | $c: Reynolds Price.,m,,1991,f,0
15241,10357|Annette,10357,1834,f,"Sir, Scott, Walter,",Waverley novels,m,,1834,f,0
46254,nyp.33433076058142|MissTredeker,nyp.33433076058142,1915,f,"Winter, William,",The winner,m,,1915,f,0
75161,mdp.39015014577772|Julia,mdp.39015014577772,1988,f,"Brown, Rita Mae.",Bingo / | $c: Rita Mae Brown.,m,,1988,f,0
38663,10281|Mrs.Lendon*,10281,1890,f,"James, Henry,",The tragic muse,m,,1890,f,0
23467,4294|Mrs.Willoughby,4294,1856,f,"Cooper, James Fenimore,",Wyandotté,m,,1856,f,0
43903,mdp.39015063935244|Vivien,mdp.39015063935244,1905,f,"Maxwell, W. B. (William Babington),",Vivien,m,,1905,f,0
50081,mdp.39015059384274|Martha,mdp.39015059384274,1925,f,"Aiken, Conrad,","Bring! bring! and other stories, | $c: by Conrad Aiken.",m,,1925,f,0
38437,1567|LydiaAnn,1567,1899,f,"Macy, William Hussey,",There she blows!,m,,1899,f,0
11758,13349|Catharine,13349,1829,f,"Scott, Walter,",Waverley novels,m,,1829,f,0
58169,uc1.b3125641|Mother,uc1.b3125641,1941,f,"Berners, Gerald Hugh Tyrwhitt-Wilson, Baron,","Count Omega, | $c: by Lord Berners. With a frontispiece by the author.",m,,1941,f,0
51258,uc1.b3759962|Matilda,uc1.b3759962,1924,f,"(Herbert George), Wells, H. G.","The dream, | a novel.",m,,1924,f,0
67194,uc1.$b401406|Sally,uc1.$b401406,1968,f,"Carlisle, Henry,","The contract, | $c: by Henry Carlisle.",m,,1968,f,0
42419,mdp.39015059405350|LauraCameron,mdp.39015059405350,1903,f,"Hyne, Charles John Cutcliffe Wright,",McTodd,m,,1903,f,0
63842,uc1.$b803976|Simone,uc1.$b803976,1956,f,"Swan, Michael.",The paradise garden.,m,,1956,f,0
38220,2125|Nell,2125,1897,f,"Lewis, Alfred Henry,",Wolfville,m,,1897,f,0
11062,10045|ClaraHoward,10045,1827,f,"Brown, Charles Brockden,",The novels of Charles Brockden Brown,m,,1827,f,0
47582,wu.89006961320|LadySusan,wu.89006961320,1915,f,"Rice, John Lovell.",Rocher Fendu;,m,,1915,f,0
70467,mdp.39015002334756|Habiba,mdp.39015002334756,1972,f,"Theroux, Paul.","Sinning with Annie, and other stories.",m,,1972,f,0
43377,uc2.ark+=13960=t6h12vp3z|Mrs.Abbott,uc2.ark+=13960=t6h12vp3z,1904,f,"Pierce, Dexter Vinton.",Caleb Abbott,m,,1904,f,0
19713,4074|Blanche,4074,1846,f,"Lippard, George,",Blanche of Brandywine;,m,,1846,f,0
39204,5175|Mrs.Spottiswoode,5175,1894,f,"Colville, William Wilberforce Juvenal,",Dashed against the rock,m,,1894,f,0
70585,uc1.b4950681|Anya,uc1.b4950681,1979,f,"Busch, Frederick,",Hardwater country : | stories / | $c: Frederick Busch.,m,,1979,f,0
62280,uc1.$b105265|MissFredrick,uc1.$b105265,1953,f,"Llewellyn, Richard.",A flame for doubting Thomas.,m,,1953,f,0
23229,7397|Margaret,7397,1852,f,"Buckingham, Henry A.","Harry Burnham, the young Continental; or, Memoirs of an American officer during the campaigns of the Revolution, and sometime a member of Washington's staff",m,,1852,f,0
42279,nyp.33433076064157|Grace,nyp.33433076064157,1907,f,"Hornblow, Arthur,",The end of the game;,m,,1907,f,0
35407,12122|Susie,12122,1888,f,"Allen, Willis Boyd,",Kelp,m,,1888,f,0
38794,6418|Mrs.Lyndsay,6418,1890,f,"Baron, Lytton, Edward Bulwer Lytton,",[Novels],m,,1890,f,0
74036,mdp.39015005331932|Mrs.Shaw,mdp.39015005331932,1981,f,"Sommer, Scott.",Lifetime / | $c: Scott Sommer.,m,,1981,f,0
43524,nyp.33433082304076|Bridget,nyp.33433082304076,1902,f,"Goss, Charles Frederic,",Little Saint Sunshine,m,,1902,f,0
59180,uc1.$b105461|Jess,uc1.$b105461,1945,f,"Street, James H. (James Howell),",Short stories | $c: [by] James Street.,m,,1945,f,0
18488,7838|Hannah,7838,1844,f,"Marsh, John,","Hannah Hawkins, the reformed drunkard's daughter",m,,1844,f,0
34274,2696|Helen,2696,1881,f,"(Timothy Shay), Arthur, T. S.",Saved as by fire,m,,1881,f,0
23607,10942|Olivia,10942,1858,f,"Lever, Charles James,",Roland Cashel,m,,1858,f,0
23219,13877|Stephanie,13877,1850,f,"(George William MacArthur), Reynolds, George W. M.",The mysteries of the court of London,m,,1850,f,0
22399,743|MissHawley,743,1857,f,"Binder, William Earle.",Madelon Hawley,m,,1857,f,0
51566,uc1.b3553034|Mrs.Ercott,uc1.b3553034,1926,f,"Galsworthy, John,","The novels, tales and plays of John Galsworthy.",m,,1926,f,0
34158,3063|Livia,3063,1886,f,"Graham, John W.",Neæra,m,,1886,f,0
47209,nyp.33433076043730|Dicky,nyp.33433076043730,1911,f,"Oyen, Henry,",Joey the dreamer,m,,1911,f,0
38977,12784|Zoe,12784,1899,f,"Reid, Mayne,",The scalp hunters;,m,,1899,f,0
63101,mdp.39015016435524|Margaret,mdp.39015016435524,1952,f,"Hicks, Granville,","There was a man in our town, | a novel.",m,,1952,f,0
51382,uc1.$b312405|Georgina,uc1.$b312405,1928,f,"Roberts, C. E. Bechhofer (Carl Eric Bechhofer),",This side idolatry.,m,,1928,f,0
34338,5648|Mrs.Wildmere,5648,1884,f,"Roe, Edward Payson,",A young girl's wooing,m,,1884,f,0
79803,mdp.39015041543003|Meg,mdp.39015041543003,1997,f,"Dorsey, David,",The cost of living / | $c: David Dorsey.,m,,1997,f,0
10986,14113|Mrs.Margaret,14113,1825,f,"Ward, R. Plumer (Robert Plumer),",Tremaine,m,,1825,f,0
75258,mdp.39015012460575|Mrs.Gatlin,mdp.39015012460575,1980,f,"Oliphant, Robert,",A piano for Mrs. Cimino / | $c: by Robert Oliphant.,m,,1980,f,0
45948,nyp.33433074856430|Viola,nyp.33433074856430,1913,f,"Goad, Harold Elsdale,",The kingdom,m,,1913,f,0
78917,mdp.39015062083913|Athena,mdp.39015062083913,1990,f,"Vonnegut, Kurt.",Hocus pocus / | $c: Kurt Vonnegut.,m,,1990,f,0
58185,mdp.39015000638307|Barbara,mdp.39015000638307,1947,f,"Le Butt, Paul.",We too can die; | tales of the Chindits.,m,,1947,f,0
63064,mdp.39076002245467|Abby,mdp.39076002245467,1954,f,"Dawson, Carley.",The Sign of the Seven Seas / | $c: by Carley Dawson ; illustrated by Lynd Ward.,m,,1954,f,0
43592,uva.x000393060|Jess,uva.x000393060,1908,f,"Dawson, A. J. (Alec John),",Finn the wolfhound,m,,1908,f,0
51229,mdp.39015012357607|Gosnell,mdp.39015012357607,1921,f,"McFee, William,",Harbours of memory,m,,1921,f,0
54774,mdp.39015063975331|StellaGrimes,mdp.39015063975331,1931,f,"Wilson, Harry Leon,",Two black sheep.,m,,1931,f,0
34857,10566|Agnes,10566,1885,f,"Wilson, John Mackay,",Wilson's Tales of the Borders and of Scotland,m,,1885,f,0
50576,uc1.b3347023|Mrs.Gasser,uc1.b3347023,1928,f,"Powys, Theodore Francis,",The dewpond : | a story / | $c: by T. F. Powys.,m,,1928,f,0
54230,uc1.b3481742|Mrs.Rowbotham,uc1.b3481742,1930,f,"Bennett, Arnold,",Imperial palace | $c: [by] Arnold Bennett.,m,,1930,f,0
17958,591|Mary,591,1847,f,"Lewes, George Henry,",Ranthorpe,m,,1847,f,0
23052,4199|Mrs.Edwards,4199,1855,f,"Maitland, James A.",The watchman,m,,1855,f,0
66627,inu.39000005915496|Louise,inu.39000005915496,1968,f,"Morgan, Fred T.,","Ghost tales of the Uwharries, | $c: by Fred T. Morgan. Illustrated by Virginia Ingram.",m,,1968,f,0
54249,mdp.39015030850781|Dorothy,mdp.39015030850781,1935,f,"Briffault, Robert,","Europa; | the days of ignorance, | $c: by Robert Briffault.",m,,1935,f,0
62516,osu.32435069549608|Maggie,osu.32435069549608,1959,f,"Skinner, John,",Spare not for their crying.,m,,1959,f,0
3225,14587|EmmaMainfort,14587,1806,f,"Siddons, Henry,","The maid, wife, and widow",m,,1806,f,0
78302,mdp.39015022004801|Miriam,mdp.39015022004801,1991,f,"Buchan, James.",Slide / | $c: James Buchan.,m,,1991,f,0
14675,1566|Arabella,1566,1839,f,"Daunt, William J. O'Neill,",The husband-hunter,m,,1839,f,0
7010,3083|Augusta,3083,1810,f,"Lafontaine, August Heinrich Julius,",The village pastor and his children,m,,1810,f,0
43195,nyp.33433076081516|Katy,nyp.33433076081516,1903,f,"McFaul, A. D. (Alexander D.),",Ike Glidden in Maine;,m,,1903,f,0
43393,nyp.33433076049174|Jessie,nyp.33433076049174,1908,f,"Phillips, David Graham,",Old wives for new;,m,,1908,f,0
18896,14354|Margaret,14354,1843,f,"Lennox, William Pitt, Lord,",The tuft-hunter,m,,1843,f,0
54725,mdp.39015024076054|Hannah,mdp.39015024076054,1934,f,"Untermeyer, Louis,","The last pirate; | tales from the Gilbert and Sullivan operas, | $c: by Louis Untermeyer; illustrated by Reginald Birch.",m,,1934,f,0
11348,13278|MotherBrigitta,13278,1827,f,"Carlyle, Thomas,",German romance,m,,1827,f,0
22520,10192|Mrs.Nelson,10192,1854,f,"Reynolds, George W. M. (George William MacArthur),","Joseph Wilmot, or, The memoirs of a man-servant",m,,1854,f,0
26397,2062|Olga,2062,1865,f,"Thornbury, Walter,",Tales for the marines,m,,1865,f,0
51422,nyp.33433082285994|Ruth,nyp.33433082285994,1926,f,"Stratemeyer, Edward,","The Rover Boys winning a fortune, or, Strenuous days ashore and afloat / | $c: by Arthur M. Winfield (Edward Stratemeyer).",m,,1926,f,0
34241,4020|Jenny,4020,1887,f,"Service, John,",The life and recollections of Doctor Duguid of Kilwinning,m,,1887,f,0
43217,uc2.ark+=13960=t3gx45h31|Sylvia,uc2.ark+=13960=t3gx45h31,1907,f,"(Alec John), Dawson, A. J.",The message,m,,1907,f,0
54393,uc1.$b243790|Helena,uc1.$b243790,1934,f,"Graeme, Bruce,",Epilogue / | $c: Bruce Graeme [i.e. G. M. Jeffries].,m,,1934,f,0
11353,6076|Alice,6076,1828,f,"Goodwin, Ezra Shaw,","Alice Bradford, or, The birth day's experience of religion",m,,1828,f,0
62887,inu.30000121005494|Annie,inu.30000121005494,1953,f,"Foster, James R. (James Ralph),",The world's great folktales.,m,,1953,f,0
10328,275|LadyMargaret,275,1822,f,"Galt, John,","Sir Andrew Wylie, of that ilk",m,,1822,f,0
50099,uc1.b4469819|Bridget,uc1.b4469819,1927,f,"Copeland, Charles Townsend,",Copeland's treasury for booklovers;,m,,1927,f,0
55642,uc1.$b242662|Mary,uc1.$b242662,1930,f,"Marquand, John P. (John Phillips),","Warning Hill, | $c: by John P. Marquand.",m,,1930,f,0
58592,inu.30000003130279|Flossie,inu.30000003130279,1947,f,"Waugh, Evelyn,",Decline and fall.,m,,1947,f,0
71352,mdp.39015010460510|Stefanie,mdp.39015010460510,1975,f,"Masters, John,",The field marshal's memoirs : | a novel / | $c: by John Masters.,m,,1975,f,0
77958,mdp.39015047113165|Bonnie,mdp.39015047113165,1998,f,"Holladay, Cary C.,",The palace of wasted footsteps : | stories / | $c: by Cary Holladay.,m,,1998,f,0
39662,11614|Pauline,11614,1899,f,"Balzac, Honoré de,",The novels of Balzac,m,,1899,f,0
22365,6347|Hilda,6347,1856,f,"Feuillet, Octave,",The life and adventures of Punchinello,m,,1856,f,0
58683,uc1.$b56593|TonyBrown,uc1.$b56593,1944,f,"Gabriel, Gilbert W. (Gilbert Wolf),","I got a country, | a novel of Alaska.",m,,1944,f,0
47256,nyp.33433074935077|Agnes,nyp.33433074935077,1918,f,"Cannan, Gilbert,",The stucco house,m,,1918,f,0
50908,uc2.ark+=13960=t9h41n20f|MaeNoi,uc2.ark+=13960=t9h41n20f,1920,f,"Reid, Eric.",Spears of deliverance,m,,1920,f,0
67125,uc1.b4097908|MissCharlesworth,uc1.b4097908,1960,f,"Bates, H. E. (Herbert Ernest),",An aspidistra in Babylon; | four novellas.,m,,1960,f,0
70925,mdp.39015048899333|Joy,mdp.39015048899333,1974,f,"Madden, David,",Bijou; | a novel.,m,,1974,f,0
42067,nyp.33433076081516|Mrs.Bogan,nyp.33433076081516,1903,f,"McFaul, A. D. (Alexander D.),",Ike Glidden in Maine;,m,,1903,f,0
46574,nyp.33433074935143|Janet,nyp.33433074935143,1915,f,"Cannan, Gilbert,",Young earnest;,m,,1915,f,0
55909,mdp.39015059377450|Brendon,mdp.39015059377450,1931,f,"Hichens, Robert,","The first Lady Brendon, | a novel in a prologue and two parts, | $c: by Robert Hichens.",m,,1931,f,0
22082,9734|Eleanor,9734,1859,f,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,f,0
46113,nyp.33433074939392|Beren,nyp.33433074939392,1918,f,"Ayscough, John,",Jacqueline,m,,1918,f,0
59077,wu.89099909186|Laura,wu.89099909186,1948,f,"Boardman, Neil S. (Neil Servis),",The long home / | $c: by Neil S. Boardman.,m,,1948,f,0
46720,uc2.ark+=13960=t1wd3qh2s|Mrs.Vaux,uc2.ark+=13960=t1wd3qh2s,1917,f,"De Sélincourt, Hugh,",Nine tales,m,,1917,f,0
30118,2640|Astrid,2640,1870,f,"Ballantyne, R. M. (Robert Michael),",Erling the bold,m,,1870,f,0
73953,mdp.39015055165735|Madeline,mdp.39015055165735,1984,f,"Lodge, David,",Small world : | an academic romance / | $c: David Lodge.,m,,1984,f,0
47573,nyp.33433076044514|Justine,nyp.33433076044514,1914,f,"Scott, John Reed,",The Duke of Oblivion,m,,1914,f,0
27000,8479|DonaElvira,8479,1865,f,"Ainsworth, William Harrison,","The Spanish match; or, Charles Stuart at Madrid",m,,1865,f,0
70846,mdp.39015013338051|Carol,mdp.39015013338051,1977,f,"Dubus, Andre,",Adultery and other choices / | $c: Andre Dubus.,m,,1977,f,0
11423,14537|Maria,14537,1825,f,"Banim, John,",Tales,m,,1825,f,0
15081,10125|Peggy,10125,1835,f,"Banim, John,",The mayor of Wind-gap,m,,1835,f,0
47366,nyp.33433076051527|Ima,nyp.33433076051527,1912,f,"Mason, George Allen,",The house of hearts in Eighty-Second St,m,,1912,f,0
49925,mdp.39015011872267|Claire,mdp.39015011872267,1929,f,"Mann, Heinrich,",In the land of Cockaigne / | $c: Heinrich Mann ; translated from the German by Axton D.B. Clark.,m,,1929,f,0
27168,8284|MissArden,8284,1860,f,"Burdett, Charles,","Dora Barton, the banker's ward: a tale of real life in New York",m,,1860,f,0
31026,8587|Anne,8587,1878,f,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,f,0
23195,2565|Helen,2565,1858,f,"Mayhew, Augustus,",Paved with gold;,m,,1858,f,0
14619,802|Mrs.Bannatyne,802,1833,f,"Picken, Andrew,",Traditionary stories and legendary illustrations,m,,1833,f,0
62064,uc1.$b103018|Mrs.Kunitz,uc1.$b103018,1953,f,"Humphrey, William.","The last husband, | and other stories.",m,,1953,f,0
27215,14279|MrsAnison,14279,1869,f,"Hamerton, Philip Gilbert,",Wenderholme,m,,1869,f,0
39550,6920|Blanche,6920,1893,f,"Dick, Mr.",James Ingleton,m,,1893,f,0
26670,8366|Mrs.Vallon,8366,1863,f,"Saunders, John,",Martin Pole,m,,1863,f,0
71387,mdp.39015041887970|Holly,mdp.39015041887970,1973,f,"Brown, Rita Mae.",Rubyfruit jungle / | $c: Rita Mae Brown.,m,,1973,f,0
15662,3153|Elizabeth,3153,1836,f,"Knapp, Samuel L. (Samuel Lorenzo),",Female biography,m,,1836,f,0
6158,13972|Mrs.Warren,13972,1811,f,"Lawrence, James Henry,",The empire of the Nairs;,m,,1811,f,0
67212,inu.32000007357744|Julia,inu.32000007357744,1961,f,"Edelman, Maurice,",The Minister.,m,,1961,f,0
43559,uc1.b3144312|Simonetta,uc1.b3144312,1909,f,"Bailly, Auguste,",The divine minstrels,m,,1909,f,0
66771,mdp.39015013356574|Madonna,mdp.39015013356574,1967,f,"O'Dell, Scott,",The black pearl. | $c: Illustrated by Milton Johnson.,m,,1967,f,0
19387,13378|Gertrude,13378,1848,f,"Watson, William Davy,",Trevethlan,m,,1848,f,0
78943,mdp.39015045695205|Jill,mdp.39015045695205,1998,f,"Lock, Samuel,",Nothing but the truth / | $c: Samuel Lock.,m,,1998,f,0
31759,3604|Alida,3604,1874,f,"Cooper, James Fenimore,",Sea tales,m,,1874,f,0
23878,4294|Maud,4294,1856,f,"Cooper, James Fenimore,",Wyandotté,m,,1856,f,0
66263,pst.000012857357|ZeldaLeah,pst.000012857357,1964,f,"Singer, Isaac Bashevis,",The slave / | $c: Isaac Bashevis Singer ; translated from the Yiddish by the author and Cecil Hemley.,m,,1964,f,0
11768,13355|Alexandra,13355,1825,f,"Ogle, Nathaniel.",Mariamne,m,,1825,f,0
34983,13941|Mrs.Percival,13941,1885,f,"James, Henry,",Stories revived,m,,1885,f,0
38579,8307|MissO'Dowd,8307,1894,f,"Lever, Charles James,",The novels of Charles Lever,m,,1894,f,0
67590,uc1.b3727813|Dinah,uc1.b3727813,1965,f,"Ruark, Robert Chester,",The honey badger,m,,1965,f,0
10442,13302|Mrs.Valentine,13302,1827,f,"Brown, Charles Brockden,",The Novels of Charles Brockden Brown,m,,1827,f,0
14833,10145|Mrs.Blennerhagen,10145,1830,f,"Clarke, William,",Three courses and a dessert,m,,1830,f,0
62698,mdp.39015014285004|Rambeau,mdp.39015014285004,1959,f,"Boucher, Anthony,",A treasury of great science fiction; | $c: edited by Anthony Boucher [pseud.,m,,1959,f,0
11488,13348|Margaret,13348,1829,f,"Scott, Walter,",Waverley novels,m,,1829,f,0
58001,uc1.$b684911|Mrs.Nethersole,uc1.$b684911,1942,f,"Armstrong, Thomas,","Dover harbour,",m,,1942,f,0
23853,11042|Henrietta,11042,1850,f,"Reynolds, George W. M. (George William MacArthur),",The mysteries of the court of London,m,,1850,f,0
18028,11000|Mrs.Atkinson,11000,1845,f,"Sewell, William,",Hawkstone,m,,1845,f,0
69974,uc1.b4357816|Martha,uc1.b4357816,1978,f,"Robertson, Don,",Mystical union / | $c: Don Robertson.,m,,1978,f,0
38058,7124|MissAnnie,7124,1891,f,,By land and sea,m,,1891,f,0
3039,13257|LucyHammond,13257,1808,f,"Hook, Theodore Edward,",The man of sorrow;,m,,1808,f,0
74129,uc1.b4369776|Clara,uc1.b4369776,1982,f,"Viertel, Joseph,",Life lines : | a novel / | $c: by Joseph Viertel.,m,,1982,f,0
62088,uc1.b4101904|MissPriddy,uc1.b4101904,1951,f,"Bontemps, Arna Wendell,",Chariot in the sky; | a story of the Jubilee Singers. | $c: Illus. by Cyrus Leroy Baldridge.,m,,1951,f,0
55217,uc1.$b301817|Henrietta,uc1.$b301817,1936,f,"Mather, Edward (Edward Arthur),",A chaste polygamy and other stories / | $c: by Edward Mather  [i.e. E. A. Mather Jackson.],m,,1936,f,0
18747,4007|Rosalie,4007,1840,f,,Fairy tales,m,,1840,f,0
66818,uc1.$b120299|MissOsbaldiston,uc1.$b120299,1967,f,"Crump, Barry.",The odd spot of bother. | $c: Illustrated by John Crawley.,m,,1967,f,0
2998,11106|Mrs.Mandeville,11106,1808,f,"Moore, George,",Tales of the passions;,m,,1808,f,0
22502,13094|Mrs.Marshal,13094,1859,f,"Chorley, Henry Fothergill,",Roccabella,m,,1859,f,0
19647,13715|LouiseDuval,13715,1840,f,"Baron, Lytton, Edward Bulwer Lytton,",Bulwer's novels,m,,1840,f,0
26721,7850|LadyM'Cullombich,7850,1868,f,"Brooks, Shirley,",The Gordian knot,m,,1868,f,0
63742,mdp.39015016441274|Gladys,mdp.39015016441274,1955,f,"Harrington, Alan,",The revelations of Dr. Modesto.,m,,1955,f,0
38951,8623|MaryLysons,8623,1899,f,"Hatton, Joseph,",The white king of Manoa,m,,1899,f,0
74583,uc1.b4401635|Consuelo,uc1.b4401635,1988,f,"González, Genaro,",Rainbow's end / | $c: Genaro González,m,,1988,f,0
15533,14115|LadyDuncastle,14115,1833,f,"Galt, John,",Eben Erskine;,m,,1833,f,0
70769,mdp.39015061466796|MrsSharpe,mdp.39015061466796,1972,f,"Bragg, Melvyn,",Josh Lawton : | a novel / | $c: by Melvyn Bragg.,m,,1972,f,0
47612,uc2.ark+=13960=t6pz5370k|Hetty,uc2.ark+=13960=t6pz5370k,1916,f,"Cannan, Gilbert,",Mendel;,m,,1916,f,0
67609,pst.000029705535|Ruth,pst.000029705535,1969,f,"Huxley, Aldous,","Great short works of Aldous Huxley. / | $c: Edited, with an introd., by Bernard Bergonzi.",m,,1969,f,0
67307,mdp.39015014858446|Gertrude,mdp.39015014858446,1964,f,"Waten, Judah L.",Distant land / | $c: Judah Waten.,m,,1964,f,0
19799,9030|Mary,9030,1841,f,"Ainsworth, William Harrison,",The Tower of London,m,,1841,f,0
38233,6765|Nell,6765,1896,f,"Ochiltree, Henry.",Redburn,m,,1896,f,0
50410,mdp.39015006995040|MrsTurner,mdp.39015006995040,1922,f,"Beresford, J. D. (John Davys),",The prisoners of Hartling,m,,1922,f,0
46758,nyp.33433082524863|AuntPollyWoodchuck,nyp.33433082524863,1917,f,"Bailey, Arthur Scott,",The tale of Solomon Owl,m,,1917,f,0
66201,mdp.39015016451133|Lydia,mdp.39015016451133,1962,f,"Bell, Charles G. (Charles Greenleaf),",The married land.,m,,1962,f,0
51730,njp.32101068580800|Lillian,njp.32101068580800,1923,f,"Anderson, Sherwood,","Horses and men : | tales, long and short, from our American life / | $c: by Sherwood Anderson.",m,,1923,f,0
42898,uc1.b3326077|Kate,uc1.b3326077,1909,f,"Smith, Francis Hopkinson,",Forty minutes late,m,,1909,f,0
30548,14702|Val,14702,1875,f,"Strangford, George Augustus Frederick Percy Sydney Smythe, Viscount,",Angela Pisani,m,,1875,f,0
26710,10943|Dorcas,10943,1864,f,"(George John), Whyte-Melville, G. J.",The Brookes of Bridlemere,m,,1864,f,0
23177,10338|Sally,10338,1857,f,"Griffin, Gerald,","Card drawing, The half sir and Suil Dhuv, the coiner",m,,1857,f,0
70841,uc1.31175005534931|Elsie,uc1.31175005534931,1975,f,"Bramah, Ernest,",Max Carrados / | $c: by Ernest Bramah [i.e. E. B. Smith].,m,,1975,f,0
62710,wu.89003186236|Marika,wu.89003186236,1958,f,"Mayne, Peter.",The private sea.,m,,1958,f,0
47825,mdp.39015063931524|Ruth,mdp.39015063931524,1914,f,"De Morgan, William,",When ghost meets ghost,m,,1914,f,0
43037,mdp.39015065441423|Stella,mdp.39015065441423,1901,f,"Naylor, J. B. (James Ball),",Ralph Marlowe,m,,1901,f,0
71276,mdp.39015007046892|Anna,mdp.39015007046892,1976,f,"Scott, Paul,",The Raj quartet / | $c: by Paul Scott.,m,,1976,f,0
62753,mdp.39015031597142|Lydia,mdp.39015031597142,1951,f,"Maugham, W. Somerset (William Somerset),",Theatre; | [a novel],m,,1951,f,0
66275,uc1.$b81529|Rita,uc1.$b81529,1962,f,"O'Hara, John,",49 stories / | $c: by John O'Hara.,m,,1962,f,0
15323,13764|Eugenia,13764,1838,f,"Old Sailor,","Topsail-sheet blocks, or, The naval foundling",m,,1838,f,0
58349,uc1.$b55368|Nora,uc1.$b55368,1949,f,"Marshall, Edison,",Gypsy sixpence.,m,,1949,f,0
62324,uc1.$b240875|Mrs.Hurragan,uc1.$b240875,1957,f,"Golding, Louis,",Mr. Hurricane / | $c: Louis Golding.,m,,1957,f,0
59572,mdp.39015030186905|ErnaRedlich,mdp.39015030186905,1940,f,"Feuchtwanger, Lion,",Paris gazette : | translated by Willa and Edwin Muir.,m,,1940,f,0
43819,nyp.33433074902622|Beatrix,nyp.33433074902622,1906,f,"Sir, Macphail, Andrew,",The vine of Sibmah,m,,1906,f,0
75360,mdp.39015011870246|LadyMason,mdp.39015011870246,1986,f,"Wilson, A. N.,",Love unknown / | $c: by A.N. Wilson.,m,,1986,f,0
22462,9480|Mrs.Rowles,9480,1855,f,"Abbott, Jacob,",Prank;,m,,1855,f,0
54353,mdp.39015005899110|Lisbeth,mdp.39015005899110,1930,f,"Zweig, Arnold,","Claudia,",m,,1930,f,0
58279,uc1.$b167978|Mrs.Loessel,uc1.$b167978,1947,f,"Heine, Thomas Theodor,",I wait for miracles; | tr. from the German by Clara G. Stillman.,m,,1947,f,0
15539,8187|Hassan,8187,1836,f,"Spring, Samuel.",Giafar al Barmeki,m,,1836,f,0
26359,13470|MissHal,13470,1860,f,"Collins, Wilkie,",The woman in white,m,,1860,f,0
27554,7721|Hayward,7721,1866,f,"Bowen, James L.",The three hunters,m,,1866,f,0
2994,4434|CeciliaMontauban,4434,1804,f,"Siddons, Henry,",Virtuous poverty,m,,1804,f,0
11567,4817|Edie,4817,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
75088,mdp.39015018978919|MissRussel,mdp.39015018978919,1988,f,"Haggard, Stephen,",NYA / | $c: Stephen Haggard ; introduced by Frank Kermode.,m,,1988,f,0
51814,uc1.$b105287|Dorothea,uc1.$b105287,1924,f,"Locke, William John,","The coming of Amos, | $c: by William J. Locke.",m,,1924,f,0
