,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
36986,7964|Willoughby,7964,1898,m,"Boldrewood, Rolf,",Plain living;,m,,1898,m,0
33701,14528|Bob,14528,1881,m,"Cox, Annie.",A romance of Regent Street,f,,1881,m,0
21167,6385|Mr.Sherrick,6385,1854,m,"Thackeray, William Makepeace,",The Newcomes;,m,,1854,m,0
20360,14481|Horace,14481,1857,m,"Marsh-Caldwell, Anne,",The rose of Ashurst,f,,1857,m,0
20722,3909|Simon,3909,1852,m,"Cooper, James Fenimore,",Cooper's novels,m,,1852,m,0
20570,558|Jack,558,1852,m,"Thackeray, William Makepeace,","The history of Henry Esmond, esq., colonel in the service of Her Majesty Q. Anne",m,,1852,m,0
36962,4890|DanielDavidson,4890,1891,m,"Ballantyne, R. M.",The buffalo runners,m,,1891,m,0
29322,882|Mr.Pellet,882,1876,m,"Mrs., Wood, Henry,",Edina: a novel,f,,1876,m,0
29407,2859|Mr.Greenwood,2859,1874,m,"Lowell, Robert,",Antony Brade,m,,1874,m,0
29134,14996|Bazzard,14996,1878,m,"Vase, Gillan.",A great mystery solved,f,,1878,m,0
37538,5528|LordTreherne,5528,1892,m,"Winter, John Strange,",My Geoff;,m,,1892,m,0
24889,1380|JohnWinch,1380,1863,m,"(John Townsend), Trowbridge, J. T.",The drummer boy,m,,1863,m,0
33411,13149|Baba,13149,1889,m,"Jackson, Helen Hunt,",Ramona,f,,1889,m,0
32703,13886|Mr.Vincy,13886,1887,m,"Eliot, George,",George Eliot's complete works,f,,1887,m,0
21352,4869|Reuben,4869,1853,m,"Craik, Dinah Maria Mulock,",Avillion and other tales,f,,1853,m,0
28551,15000|M.leMarquis,15000,1879,m,,Library of famous fiction,u,,1879,m,0
28001,15012|Napoleon,15012,1873,m,"Baron, Lytton, Edward Bulwer Lytton,",The Parisians,m,,1873,m,0
33607,13456|Duncan,13456,1880,m,"Blackmore, R. D. (Richard Doddridge),",Mary Anerley,m,,1880,m,0
32063,14014|Kintoul,14014,1883,m,"Mrs. Oliphant, (Margaret),",The Ladies Lindores,f,,1883,m,0
32049,11529|BigGeorge,11529,1882,m,"Ouida,",Bimbi,f,,1882,m,0
28914,11335|Rohan,11335,1877,m,"Wedmore, Frederick, Sir,",Pastorals of France,m,,1877,m,0
36089,5896|Mr.Williams,5896,1896,m,"Stockton, Frank Richard,",Mrs. Cliff's yacht,m,,1896,m,0
28446,3495|Mr.Brook,3495,1875,m,"(Eliza Ann), Dupuy, Eliza A.",A new way to win a fortune,f,,1875,m,0
29264,4939|Harry,4939,1871,m,"Hale, Edward Everett, Sr.,",Ten times one is ten: the possible reformation,m,,1871,m,0
28927,8586|Mr.Bonnington,8586,1878,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,m,0
29043,15000|RichardPhillimore,15000,1879,m,,Library of famous fiction,u,,1879,m,0
24253,12532|Mr.Pike,12532,1866,m,"the novelist. Greenwood, James,",The true history of a little ragamuffin,m,,1866,m,0
25874,3259|Norman,3259,1869,m,"Yonge, Charlotte M. (Charlotte Mary),","The daisy chain, or, Aspirations",f,,1869,m,0
20645,8238|DukeRobert,8238,1858,m,"Napier, Charles James,",William the Conqueror,m,,1858,m,0
25457,3979|George,3979,1868,m,"Preston, Laura,",A boy's trip across the plains,f,,1868,m,0
20879,1683|Mr.Pole,1683,1858,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Venetia,m,,1858,m,0
24115,10126|DickO'Meara,10126,1866,m,"Banim, Michael,",Irish tales,m,,1866,m,0
20449,1169|Mr.Dauchy,1169,1853,m,"Willis, Nathaniel Parker,",Fun-jottings;,m,,1853,m,0
36780,4967|DonInigo,4967,1891,m,"Du Boisgobey, Fortuné,","Fontenay, the swordsman;",m,,1891,m,0
37071,6284|MonsieurGaron,6284,1895,m,"Parker, Gilbert,",When Valmond came to Pontiac,m,,1895,m,0
36926,271|Thurston,271,1896,m,"Roberts, Morley,",The great jester;,m,,1896,m,0
21645,5212|Dunwoodie,5212,1859,m,"Cooper, James Fenimore,",Cooper's novels,m,,1859,m,0
36568,2167|Mr.Chillington,2167,1893,m,"Lysaght, Sidney Royse,",The marplot,m,,1893,m,0
37673,14730|Mr.Marlo,14730,1893,m,"Sherer, John Walter.",Alice of the inn;,m,,1893,m,0
21083,13841|Mr.Craigiethorpe,13841,1851,m,"Marsh-Caldwell, Anne,","Time, the avenger",f,,1851,m,0
29480,4250|Mr.Gryce,4250,1876,m,"Linton, E. Lynn (Elizabeth Lynn),",The atonement of Leam Dundas,f,,1876,m,0
32339,13940|Mr.Arrowsmith,13940,1880,m,"(Elizabeth Lynn), Linton, E. Lynn",With a silken thread and other stories,f,,1880,m,0
33252,13805|Arkwright,13805,1883,m,"Smart, Hawley,",Hard lines,m,,1883,m,0
36260,491|Christ,491,1896,m,"Sienkiewicz, Henryk,",Quo vadis?,m,,1896,m,0
21859,13382|Darnley,13382,1851,m,"Strickland, Agnes,",Lives of the queens of Scotland and English princesses connected with the regal succession of Great Britain,f,,1851,m,0
20375,7415|Mr.SydneyBrown,7415,1854,m,"Richards, T. Addison (Thomas Addison),",American scenery,m,,1854,m,0
20235,8660|AmeerKhan,8660,1853,m,"Cameron, George Poulett,",The romance of military life;,m,,1853,m,0
29372,12206|Antonio,12206,1873,m,"Ballantyne, R. M. (Robert Michael),",Black ivory;,m,,1873,m,0
23974,9301|LordAlender,9301,1864,m,,From pillar to post,u,,1864,m,0
24355,7264|Mr.Strauss,7264,1862,m,"Kimball, Richard B. (Richard Burleigh),",Undercurrents of Wall-Street,m,,1862,m,0
37883,10281|Nick,10281,1890,m,"James, Henry,",The tragic muse,m,,1890,m,0
32670,4451|Mr.Labrot,4451,1882,m,"Thomas, Mary Von-Erden,","Winning the battle, or One girl in ten thousand",f,,1882,m,0
32916,4|Campbell,4,1883,m,"Henty, G. A. (George Alfred),",Friends though divided,m,,1883,m,0
32222,14794|Frances,14794,1888,m,"Gray, Arnold.",Periwinkle,m,,1888,m,0
29025,13634|GeorgeWar,13634,1878,m,"Monro, Theodore Russell.",County versus counter,m,,1878,m,0
25419,8630|Dynevor*,8630,1868,m,"(George Alfred), Lawrence, George A.",Brakespeare; or The fortunes of a free lance,m,,1868,m,0
24445,6740|Laurent,6740,1861,m,"Mrs. Sherwood, (Mary Martha),",Popular tales,f,,1861,m,0
35935,163|Fischer,163,1890,m,"pseud. Uncle Lawrence,",The story of a mountain,u,,1890,m,0
37864,14908|Lydgate,14908,1899,m,"Eliot, George,",Middlemarch;,f,,1899,m,0
36520,12183|HenryMonkton,12183,1899,m,"Lysaght, Sidney Royse,",One of the Grenvilles,m,,1899,m,0
37780,8729|Hugh,8729,1899,m,"Cholmondeley, Mary,",Red pottage,f,,1899,m,0
33792,9428|Glenn,9428,1886,m,"Heard, J. E.",Revoked vengeance,f,,1886,m,0
37559,3885|Goyle,3885,1899,m,"Read, Opie Percival,",Judge Elbridge,m,,1899,m,0
37527,12812|Wesley,12812,1892,m,"Bolton, Sarah Knowles,",Famous types of womanhood,f,,1892,m,0
33330,8340|Bernard,8340,1889,m,"Carey, Rosa Nouchette,",Only the governess,f,,1889,m,0
32440,91|George,91,1885,m,"Patridge, Lelia E. (Lelia Ellen)",The  Quincy methods  illustrated,f,,1885,m,0
37880,5909|Lewis,5909,1897,m,"Moore, George,",A modern lover,m,,1897,m,0
29151,4801|Clem,4801,1870,m,"Smith, Francis Benjamin.","Clem and Joyce, or, The prairie school",m,,1870,m,0
21400,9717|Squire,9717,1859,m,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,m,0
20414,12318|Sylla,12318,1853,m,"Herbert, Henry William,",The Roman traitor,m,,1853,m,0
36543,2378|Jack,2378,1890,m,"Jones, Erasmus W.,",Gold tinsel and trash,m,,1890,m,0
24965,13314|Mr.Weston,13314,1869,m,"Thackeray, William Makepeace,",Miscellanies,m,,1869,m,0
24801,9810|LordMarchmont,9810,1869,m,"Yonge, Charlotte Mary,",The two guardians,f,,1869,m,0
25705,14750|Mr.Billington,14750,1867,m,"Stretton, Hesba,",The Clives of Burcot,m,,1867,m,0
37508,5263|Oliver,5263,1895,m,"(Frederick William), Robinson, F. W.",The woman in the dark,m,,1895,m,0
20805,1168|LordEoray,1168,1857,m,"Cornish, Miss.",Northwode priory,f,,1857,m,0
36666,9842|Pilon,9842,1895,m,"Mrs., Prince, Helen Choate (Pratt)",The story of Christine Rochefort,f,,1895,m,0
21234,769|Mr.Williams,769,1857,m,,"Henry's birthday: or, Beginning to be a missionary",u,,1857,m,0
28928,10295|Smith,10295,1879,m,"Peard, Frances Mary,",Cartouche,f,,1879,m,0
21785,14178|LordFortescue,14178,1855,m,,"Millicent, or, The trials of life",u,,1855,m,0
36713,5155|Holger,5155,1890,m,,Folk-lore and legends,u,,1890,m,0
35944,244|Yankee,244,1893,m,"Page, Thomas Nelson,",Meh lady;,m,,1893,m,0
36413,681|LordSeamount,681,1894,m,"Garvice, Charles,","The outcast of the family; or, A battle of love and pride",m,,1894,m,0
29702,14000|LordTynedale,14000,1871,m,"Wood, Lady,",Seadrift,f,,1871,m,0
20116,2470|Mike,2470,1854,m,"Sleeper, John Sherburne,",Salt water bubbles;,m,,1854,m,0
21231,11042|James,11042,1850,m,"Reynolds, George W. M. (George William MacArthur),",The mysteries of the court of London,m,,1850,m,0
20886,11480|Mortimer,11480,1855,m,"Leslie, Madeline,","Cora and the doctor; or, Revelations of a physician's wife",f,,1855,m,0
37746,2791|Bryan,2791,1895,m,"Hamer, Sarah Selina.",Dean-Hurst,f,,1895,m,0
29852,9357|Roger,9357,1872,m,"Holmes, Mary Jane,",Millbank ;,f,,1872,m,0
28113,3324|LordGlenville,3324,1870,m,,Life and alone,u,,1870,m,0
25086,13632|MurdochMalison,13632,1865,m,"MacDonald, George,",Alec Forbes of Howglen,m,,1865,m,0
24837,11437|Denis,11437,1865,m,"Jenkin, C. (Camilla),",Once and again,f,,1865,m,0
36354,9932|Billy,9932,1896,m,"Harte, Bret,",The writings of Bret Harte,m,,1896,m,0
31042,2856|Mrs.Williamson,2856,1871,f,"Marshall, Emma,",Heights and valleys,f,,1871,f,0
39050,1968|Mrs.Clay,1968,1899,f,"Giles, Elise Williamina Edersheim,",China coast tales,f,,1899,f,0
38955,3881|Mrs.Orange,3881,1894,f,"Dickens, Charles,",The writings of Charles Dickens,m,,1894,f,0
39678,8372|Gudrun,8372,1899,f,,Laxdæla saga,u,,1899,f,0
35510,7733|Nancy,7733,1882,f,"Kingston, William Henry Giles,",Peter Trawl,m,,1882,f,0
38164,108|Mary,108,1892,f,"King, Grace Elizabeth,",Tales of a time and place,f,,1892,f,0
23090,2220|Mrs.Sadler,2220,1851,f,"Smith, Albert,",The struggles and adventures of Christopher Tadpole,m,,1851,f,0
22941,13197|Esther,13197,1856,f,"Marsh-Caldwell, Anne,",Evelyn Marston,f,,1856,f,0
30464,765|Thomasine,765,1871,f,"Hunt, Robert,",Popular romances of the west of England,m,,1871,f,0
27556,10331|Mrs.Hathaway,10331,1869,f,"Whitney, A. D. T. (Adeline Dutton Train),",Hitherto,f,,1869,f,0
27200,5188|Mrs.Ashton,5188,1867,f,,Lucy's half crown,u,,1867,f,0
38568,2487|Mrs.Bascom,2487,1895,f,"Dickinson, Mary Lowe,",Three times and out,f,,1895,f,0
31608,1908|Lucy,1908,1874,f,"Benedict, Frank Lee,",Miss Van Kortland,m,,1874,f,0
25942,14046|Susan,14046,1860,f,"Jolly, Emily.",Bond and free,f,,1860,f,0
30825,13584|Mrs.Hawthornden,13584,1877,f,"(Mary Elizabeth), Braddon, M. E.","Weavers and weft, and other tales",f,,1877,f,0
26267,1407|Mrs.Bartlett,1407,1866,f,"Mrs. Hort, Alfred,","Hena; or, Life in Tahiti",f,,1866,f,0
22960,11904|Mrs.Goodwin,11904,1857,f,"Leslie, Madeline,",The household angel in disguise,f,,1857,f,0
23757,5645|Melville,5645,1858,f,"Smith, Charles Hatch.",George Melville,m,,1858,f,0
34733,5171|Mrs.Woodville,5171,1883,f,"Cooper, Jennie.",Those Orphans,f,,1883,f,0
27571,3780|Bessie,3780,1862,f,"Baker, Sarah S. (Sarah Schoonmaker),",The woodman's Nannette,f,,1862,f,0
30253,8574|Martha,8574,1878,f,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,f,0
34614,5508|Mrs.Goodsoe,5508,1888,f,"Jewett, Sarah Orne,",The king of Folly Island,f,,1888,f,0
30396,8886|Bertha,8886,1877,f,"Roe, Edward Payson,",A knight of the nineteenth century,m,,1877,f,0
22899,6268|Mrs.Carteret,6268,1851,f,"Fisher, William,",Ralph Rutherford,m,,1851,f,0
35541,3935|Elizabeth,3935,1884,f,"Mrs. Bray, (Anna Eliza),","A father's curse ; and, A daughter's sacrifice",f,,1884,f,0
26387,1280|LadyErlscourt,1280,1864,f,"Stretton, Julia Cecilia,",Margaret and her bridesmaids,f,,1864,f,0
35343,12809|Margaret,12809,1886,f,"Bolton, Sarah (Knowles),",Lives of girls who became famous,f,,1886,f,0
21930,11578|Marjorie,11578,1857,f,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,m,,1857,f,0
39444,12825|Henriette,12825,1891,f,"Hunt, Julia Morrell.",A woman's talent and other stories,f,,1891,f,0
39870,8297|Martha,8297,1895,f,"Magruder, Julia,",The Princess Sonia,f,,1895,f,0
26138,1173|Mrs.StuyvesantPercy,1173,1863,f,"Blake, Lillie Devereux,",Rockford;,f,,1863,f,0
30305,12820|Zoe,12820,1871,f,"Smith, Julie P.,",The widower;,f,,1871,f,0
26314,11062|MissJulia,11062,1868,f,"Dickens, Charles,",Sketches by Boz,m,,1868,f,0
34874,3237|Maggie,3237,1887,f,"(Adeline Dutton Train), Whitney, A. D. T.",Homespun yarns,f,,1887,f,0
35568,13268|Sabine,13268,1883,f,"Sherard, Robert Harborough,",A bartered honour,m,,1883,f,0
27852,14202|Laura,14202,1860,f,"Sherwood, Mary Martha,",The lady of the manor,f,,1860,f,0
39399,6378|MissHale,6378,1896,f,"Martin, Helen Reimensnyder,",Unchaperoned;,f,,1896,f,0
35376,11394|Meg,11394,1889,f,"(Laura Carter), Holloway, Laura C.",The woman's story,f,,1889,f,0
27849,14011|Amy,14011,1866,f,"Blackmore, R. D. (Richard Doddridge),",Cradock Nowell,m,,1866,f,0
30581,9668|Mrs.Garnier,9668,1875,f,"Ritchie, Anne Thackeray,",The works of Miss Thackeray,f,,1875,f,0
26502,13846|Mrs.Melville,13846,1865,f,"Wilkie, William Patrick.","Dina; or, Familiar faces",m,,1865,f,0
23749,1002|Mrs.Hartley,1002,1851,f,"Skene, Felicia,",The tutor's ward,f,,1851,f,0
35840,14081|MissCrayston,14081,1880,f,"Page, Hamilton.",The lady resident,m,,1880,f,0
22632,7944|Margery,7944,1858,f,"Tupper, Martin Farquhar,",Stephan Langton,m,,1858,f,0
27608,4203|MissHaworth,4203,1864,f,"Taylor, Bayard,",John Godfrey's fortunes;,m,,1864,f,0
30140,8514|Camilla,8514,1878,f,"Eliot, George,",The works of George Eliot,f,,1878,f,0
26871,14589|Mrs.Myrtle,14589,1869,f,"Kingsley, Henry,",Stretton,m,,1869,f,0
30280,5448|MotherSober,5448,1871,f,"Boyd, E. E.",The cobbler and his rose,f,,1871,f,0
30710,14558|MissDerinzy,14558,1871,f,"Yates, Edmund Hodgson,",Dr. Wainwright's patient,m,,1871,f,0
22932,4504|Mrs.Wellford,4504,1852,f,"Arthur, T. S. (Timothy Shay),",Seed-time and harvest,m,,1852,f,0
38018,8627|Belle,8627,1896,f,"Alden, Cynthia May Westover,",Bushy,f,,1896,f,0
26543,8155|Margaret,8155,1867,f,"Martyn, S. T. (Sarah Towne),","The hopes of Hope castle; or, The times of Knox and Queen Mary Stuart",f,,1867,f,0
34518,3256|Mary,3256,1889,f,"Henty, G. A. (George Alfred),",One of the 28th,m,,1889,f,0
34648,12296|Mrs.Doughty,12296,1881,f,"Fawcett, Edgar,",A gentleman of leisure,m,,1881,f,0
38132,13181|Aline,13181,1895,f,"Stevenson, Robert Louis,",The novels and tales of Robert Louis Stevenson,m,,1895,f,0
35554,13698|LadyArabella,13698,1881,f,"(George Gardiner) Alexander, G. G.",Doctor Victoria,u,,1881,f,0
35562,13515|Robson,13515,1888,f,"Erroll, Henry.",The academician,m,,1888,f,0
30085,7381|Mrs.Holland,7381,1870,f,"Pansy,",Ester Ried,f,,1870,f,0
22429,6779|Mrs.Peters,6779,1859,f,,Two ways to wedlock,f,,1859,f,0
26354,1291|Lucy,1291,1866,f,"Lawrence, George A. (George Alfred),",Sans merci,m,,1866,f,0
38570,3326|Elsie,3326,1893,f,"Smith, J. Burritt (Jabez Burritt)",High Joe,u,,1893,f,0
39752,3254|LadySusan,3254,1898,f,"Ross, Martin,",The silver fox,f,,1898,f,0
38755,4333|LadyRaymond,4333,1891,f,"Walford, Lucy Bethia,",A mere child,f,,1891,f,0
26315,11762|Huldah,11762,1869,f,"Lee, Day Kellogg,","Summerfield; or, Life on a farm",m,,1869,f,0
27595,2971|Mrs.Hunter,2971,1867,f,"Wood, Henry, Mrs.,",A life's secret,f,,1867,f,0
27615,11902|Mrs.Smith,11902,1869,f,"Leslie, Madeline,",Juliette;,f,,1869,f,0
39641,200|Mrs.Percybartlett,200,1895,f,"(Edward Sims), Van Zile, Edward S.",The Manhattaners;,m,,1895,f,0
27670,11863|Isabelle,11863,1861,f,"Thompson, Clara M.",The chapel of St. Mary,f,,1861,f,0
23381,1531|Mrs.Griscomb,1531,1857,f,,"Zillah, The child medium;",u,,1857,f,0
26084,9882|Sarah,9882,1865,f,"Denison, Mary A. (Mary Andrews),",The lover's trials;,f,,1865,f,0
26272,14442|Serena,14442,1867,f,"Wigram, W. Knox",Five hundred pounds reward,m,,1867,f,0
30045,1100|GraceCardington,1100,1873,f,"Ellis, Edward Sylvester,","Old California Joe, the great American sharpshooter",m,,1873,f,0
38310,7168|MissBishop,7168,1894,f,"Nichols, C. W. de Lyon.",The greek Madonna,u,,1894,f,0
23772,13737|Hope,13737,1852,f,"Mrs. Oliphant, (Margaret),",Memoirs and resolutions of Adam Graeme of Mossgray,f,,1852,f,0
34036,12710|Mrs.Maplesone,12710,1883,f,"Dickens, Charles,",Dickens' works,m,,1883,f,0
34860,12105|Stephanie,12105,1882,f,"Clark, Charlotte Moon,",The modern Hagar,f,,1882,f,0
38827,7266|Gladys,7266,1893,f,"Newberry, Fannie E. (Fannie Ellsworth),",The odd one,f,,1893,f,0
38064,834|Maria,834,1899,f,"Hamilton, Ernest, Lord,",The perils of Josephine,m,,1899,f,0
35149,8753|Jane,8753,1885,f,"Yonge, Charlotte Mary,",The two sides of the shield,f,,1885,f,0
31010,8950|MissMaxwell,8950,1873,f,"Lady. Blake,",Ruth Maxwell,f,,1873,f,0
39797,11084|Barbara,11084,1896,f,"Knowles, Marion Miller.",Barbara Halliday,m,,1896,f,0
22401,8471|MissRussell,8471,1858,f,,A poor fellow,u,,1858,f,0
34246,5709|Mrs.Dudley,5709,1889,f,"Putnam, Eleanor,",A woodland wooing,f,,1889,f,0
35028,1023|Samantha,1023,1887,f,"Frederic, Harold.",Seth's brother's wife,m,,1887,f,0
34372,7663|Myra,7663,1889,f,"Brown, Mary E. A.",Ellice Larrabee,f,,1889,f,0
31108,6931|Floyd,6931,1875,f,"(Mary) Newman, Mrs.",Jean,f,,1875,f,0
39658,14841|Eleanor,14841,1893,f,"Spender, John Kent Mrs.,",A strange temptation,f,,1893,f,0
34670,9311|Sally,9311,1885,f,"Holley, Marietta,",Sweet Cicely;,f,,1885,f,0
39281,11810|Dorothy,11810,1896,f,"Groome, Francis Hindes,",Kriegspiel,u,,1896,f,0
34556,10038|Marjorie,10038,1884,f,"Smith, Annie S. Swan,",Aldersyde;,f,,1884,f,0
30257,11049|SueVallandigham,11049,1876,f,"Brown, Bob,",We boys,m,,1876,f,0
38334,1860|Mrs.Harman,1860,1890,f,"Mrs. Kennard, Edward,",A Homburg beauty,f,,1890,f,0
35762,9192|Anna,9192,1880,f,"Holmes, Mary Jane,",'Lena Rivers,f,,1880,f,0
38892,4613|Adrianne,4613,1893,f,"Musick, John R. (John Roy),",Braddock;,m,,1893,f,0
39854,745|Marie,745,1891,f,"Balzac, Honoré de,",The Chouans,m,,1891,f,0
30122,3690|Mrs.Tompkins,3690,1875,f,"Doe, Charles H. (Charles Henry)",Buffets,m,,1875,f,0
35784,14865|Maud,14865,1883,f,"Norris, W. E. (William Edward),",Thirlby hall,f,,1883,f,0
26622,14728|Sarah,14728,1860,f,"Sala, George Augustus,","The Baddington peerage: who won, and who wore it",m,,1860,f,0
38940,12738|GladysGerant,12738,1896,f,"Ouida,",Puck,f,,1896,f,0
26787,1907|Ellen,1907,1861,f,"Aimard, Gustave,",The trail hunter,m,,1861,f,0
23045,7734|Marcia,7734,1857,f,"Pratt, L. J.,",The unfortunate mountain girl,u,,1857,f,0
34917,8339|Mrs.Grey,8339,1887,f,"Carey, Rosa Nouchette,",Wee wifie,f,,1887,f,0
38098,3093|Mrs.Pettigrew,3093,1896,f,"Barrie, J. M. (James Matthew),",My lady Nicotine;,m,,1896,f,0
22147,2468|MissLester,2468,1856,f,"Davis, Minnie S.,",Marion Lester;,f,,1856,f,0
27619,835|Betty,835,1868,f,"Campbell, Helen,",The Ainslee stories,f,,1868,f,0
38362,9287|Grey,9287,1892,f,"Thackeray, William Makepeace,","The book of snobs, etc., etc",m,,1892,f,0
30784,13985|Mrs.Maxwell,13985,1872,f,,Yarndale,u,,1872,f,0
22276,6162|Aurelia,6162,1857,f,"Brontë, Charlotte,",The professor,f,,1857,f,0
22096,13319|Blanche,13319,1851,f,"Baron, Lytton, Edward Bulwer Lytton,",My novel,m,,1851,f,0
22926,14692|MaryAnne,14692,1856,f,"Mrs. Sherwood, (Mary Martha),",The lady of the manor,f,,1856,f,0
30959,3493|Beatrice,3493,1878,f,,Evenings at Haddon Hall,u,,1878,f,0
34172,7396|Beth,7396,1886,f,"Burdette, Robert J. (Robert Jones),","Innach Garden, and other comic sketches",m,,1886,f,0
23634,776|Gertrude,776,1857,f,"Cooper, James Fenimore,",[Cooper's works],m,,1857,f,0
22282,9035|Mrs.Featherstone,9035,1859,f,"Presbury, Benjamin F.",The mustee;,m,,1859,f,0
31328,4158|Kathie,4158,1873,f,"Fleming, May Agnes,",A wonderful woman,f,,1873,f,0
26131,9714|MissCochrane,9714,1860,f,"Owen, Octavius Freire, Mrs.",The heroines of domestic life,f,,1860,f,0
39595,9770|Madeleine,9770,1899,f,"Balzac, Honoré de,",Novels,m,,1899,f,0
31227,139|MissHoratia,139,1879,f,"Jewett, Sarah Orne,",Old friends and new,f,,1879,f,0
30674,11990|LadyMaude,11990,1871,f,"McKeever, Harriet B. (Harriet Burn),",Maude and Miriam;,f,,1871,f,0
22234,4124|Maggie,4124,1857,f,"Harland, Marion,",Moss-side,f,,1857,f,0
35684,7269|Vivian,7269,1888,f,"Hopkins, I. T., Miss.",Judge Havisham's will,u,,1888,f,0
22196,4869|Jessie,4869,1853,f,"Craik, Dinah Maria Mulock,",Avillion and other tales,f,,1853,f,0
35865,8231|Edith,8231,1880,f,"Dickens, Charles,",Works,m,,1880,f,0
26067,536|Mary,536,1869,f,"Smart, Hawley,",Breezie Langton;,m,,1869,f,0
34853,6881|Alexis,6881,1887,f,"Malot, Hector,","The boy wanderer or, No relations",f,,1887,f,0
27652,15045|Alice,15045,1862,f,"Meteyard, Eliza,",The Lady Herbert's gentlewomen,f,,1862,f,0
35079,8715|Marcella,8715,1885,f,"Bishop, William Henry,","Choy Susan, and other stories",m,,1885,f,0
27801,2022|Mrs.Kent,2022,1869,f,"(Virginia Frances), Townsend, Virginia F.",The Hollands,f,,1869,f,0
22130,11653|Mrs.Whiteﬁeld,11653,1852,f,"Fielding, Henry,",Select works of Henry Fielding,m,,1852,f,0
38299,3873|Camilla,3873,1894,f,"Dickens, Charles,",The writings of Charles Dickens,m,,1894,f,0
39511,4688|Mrs.Mumford,4688,1895,f,"Gissing, George,",The paying guest,m,,1895,f,0
30230,13229|Thompson,13229,1870,f,"Dickens, Charles,",The works of Charles Dickens,m,,1870,f,0
30399,9818|Alice,9818,1878,f,"Habberton, John,",Little Guzzy and other stories,m,,1878,f,0
22305,5471|Emma,5471,1859,f,"Mackenzie, R. Shelton (Robert Shelton),",Tressilian and his friends,m,,1859,f,0
23318,12239|Ada,12239,1850,f,"Arthur, T. S. (Timothy Shay),",The divorced wife,m,,1850,f,0
23405,14056|Emma,14056,1853,f,"Craik, Dinah Maria Mulock,",Agatha's husband;,f,,1853,f,0
39541,13565|Bella,13565,1891,f,"Varty-Smith, Augusta A.",Matthew Tindale,f,,1891,f,0
39664,3087|Helena,3087,1892,f,"Wilcox, Ella Wheeler,",Sweet Danger. Illustrated,f,,1892,f,0
31200,12975|Dorinda,12975,1875,f,"Wilford, Florence,",Dominie Freylinghausen,f,,1875,f,0
34287,9288|MissPortfire,9288,1880,f,"Harte, Bret,",The complete works of Bret Harte,m,,1880,f,0
39196,3316|MissLandon,3316,1899,f,"Warman, Cy,",The White Mail,m,,1899,f,0
26440,11288|MissDarcy,11288,1867,f,"Kennedy, Samuel M.",First loves;,m,,1867,f,0
30192,1381|Mrs.Lorriby,1381,1871,f,"Johnston, Richard Malcolm,",Dukesborough tales,m,,1871,f,0
26937,2475|CarolineClavering,2475,1868,f,"Mrs., O'Donoghue, Power,",The knave of clubs,f,,1868,f,0
30755,13210|Mary,13210,1873,f,"Collins, Mortimer,",Miranda,m,,1873,f,0
38903,1253|Annie,1253,1897,f,"Stephens, Riccardo.",Mr. Peters,m,,1897,f,0
38055,6413|Ana,6413,1890,f,"Baron, Lytton, Edward Bulwer Lytton,",[Novels],m,,1890,f,0
26736,4931|Mrs.Dennison,4931,1864,f,"Hollis, Ellen L. Biscoe.",The Winthrops,f,,1864,f,0
30911,14562|Mrs.Jones,14562,1875,f,"Garvice, Charles,",Maurice Durant,m,,1875,f,0
22277,6298|MrsHart,6298,1857,f,"Craik, Dinah Maria Mulock,",Nothing new,f,,1857,f,0
23041,3524|Mrs.Ashley,3524,1856,f,"Maitland, James A.",The wanderer,m,,1856,f,0
26991,12516|Mrs.Seaman,12516,1866,f,"Hancock, Sallie J.",The Montanas,f,,1866,f,0
38509,14023|Byloe,14023,1892,f,"Holmes, Oliver Wendell,",The works of Oliver Wendell Holmes,m,,1892,f,0
33992,13992|MissLewis,13992,1887,f,"Riddell, J. H., Mrs.,",The government official,f,,1887,f,0
31528,4932|Helen,4932,1873,f,"Fawcett, Edgar,",Purple and fine linen,m,,1873,f,0
38726,8787|Annie,8787,1896,f,"Gunter, Archibald Clavering,",Her senator,m,,1896,f,0
35537,5385|Helen,5385,1887,f,"Cooke, Rose Terry,",Happy Dodd;,f,,1887,f,0
34517,2727|LadyArabella,2727,1882,f,"Trollope, Anthony,",Framley parsonage,m,,1882,f,0
30110,14658|Eleanora,14658,1870,f,"Gilbert, William,","The inquisitor, or, The struggle in Ferrara",m,,1870,f,0
31207,14818|Reginald,14818,1878,f,"Francillon, R. E. (Robert Edward),",Strange waters,f,,1878,f,0
35231,14749|Ellen,14749,1889,f,,Tales from  Blackwood.,u,,1889,f,0
38011,7794|Mrs.Chester,7794,1892,f,"Mrs., Molesworth,",Leona,f,,1892,f,0
29969,7839|Miriam,7839,1872,f,"Bates, Lizzie.",Stories of the flowers,f,,1872,f,0
26406,6704|Emma,6704,1864,f,"Howe, Mary A.",The rival volunteers;,f,,1864,f,0
23508,4560|Lizzie,4560,1855,f,"Stephens, H. Marion (Harriet Marion),","Hagar the martyr; or, Passion and reality;",f,,1855,f,0
