,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
13919,12882|John,12882,1830,m,"Duros, Edward.",Derwentwater,m,,1830,m,0
2219,307|Quin,307,1809,m,"(William), Oxberry, W.",The theatrical banquet;,m,,1809,m,0
2196,13448|Juan,13448,1809,m,"Porter, Anna Maria,",Don Sebastian,f,,1809,m,0
13545,10260|Moriarty,10260,1835,m,"Edgeworth, Maria,",Tales and novels,f,,1835,m,0
8180,809|Coleman,809,1829,m,"Croker, Thomas Crofton,",Legends of the lakes,m,,1829,m,0
738,13707|Pickle,13707,1796,m,"Smollett, T.","The miscellaneous works of Tobias Smollett, M. D",m,,1796,m,0
8397,13989|Ned,13989,1826,m,"Banim, John,",Tales by the O'Hara family,m,,1826,m,0
9379,3378|Melross,3378,1823,m,,Justina;,u,,1823,m,0
4281,14439|Mr.Churchill,14439,1815,m,,Varieties of life;,u,,1815,m,0
12565,12018|MajorGrey,12018,1830,m,"Marquess of, Normanby, Constantine Henry Phipps,",The English at home,m,,1830,m,0
1863,13962|LordRivulet,13962,1809,m,,"Modern times, or, Anecdotes of the English family",u,,1809,m,0
12361,4340|DonHuberto,4340,1831,m,"Le Sage, Alain René,",The adventures of Gil Blas;,m,,1831,m,0
5400,1474|Owen,1474,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
17727,7072|Hugh,7072,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
8601,13976|LeddyGlenjuckie,13976,1823,m,"Galt, John,",The spaewife;,m,,1823,m,0
8125,3812|Plato,3812,1827,m,"Sandham, Elizabeth.",Providential care,f,,1827,m,0
9240,13623|Mr.Grenville,13623,1823,m,"Neal, John,",Randolph,m,,1823,m,0
8723,4815|Dominie,4815,1829,m,"Sir, Scott, Walter,",The Waverley novels,m,,1829,m,0
1906,11293|Virgil,11293,1805,m,"Murray, Hugh,",Morality of fiction;,m,,1805,m,0
4802,13361|Muhammed,13361,1812,m,"Weber, Henry,",Tales of the East,m,,1812,m,0
5628,432|NicholasSlanning,432,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
2309,14963|Frederic,14963,1805,m,"Holcroft, Thomas,",Memoirs of Bryan Perdue,m,,1805,m,0
17056,7480|JohnNorton,7480,1845,m,"of Wilmot Place. Bedingfield, Richard,",The miser's son,m,,1845,m,0
4139,13739|Holt,13739,1814,m,"Hervey, Elizabeth",Amabel;,f,,1814,m,0
8357,10750|Maldon,10750,1828,m,"Carne, John,",Tales of the west,m,,1828,m,0
4242,2842|Mr.Byram,2842,1814,m,"Hawkins, Laetitia Matilda,",Rosanne;,f,,1814,m,0
4512,13878|DeanHall,13878,1817,m,"Brooke, Frances,",Manners,f,,1817,m,0
9564,13278|Franz,13278,1827,m,"Carlyle, Thomas,",German romance,m,,1827,m,0
17478,14149|George,14149,1846,m,"Wallace, Ellen.",Margaret Capel,f,,1846,m,0
2370,14101|Manders,14101,1800,m,"Hervey, Elizabeth,",The Mourtray family,f,,1800,m,0
138,13455|Richard,13455,1788,m,"Berquin,",The children's friend,u,,1788,m,0
4005,429|Gerard,429,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
9522,758|Mr.Mildmay,758,1826,m,"Hudson, Marianne Spencer Stanhope.",Almack's,f,,1826,m,0
9486,7106|Willoughby,7106,1820,m,,Good-humour;,u,,1820,m,0
8358,11136|PaddyMulvany,11136,1829,m,"Mrs., Hall, S. C.,",Sketches of Irish character,f,,1829,m,0
556,5034|LUCIAN*,5034,1796,m,"Wieland, Christoph Martin,","Private history of Peregrinus Proteus, the philosopher",m,,1796,m,0
5017,2406|LordEnville,2406,1814,m,,Things by their right names;,u,,1814,m,0
773,6891|Mr.Bill,6891,1788,m,"Campe, Joachim Heinrich,",The new Robinson Crusoe;,m,,1788,m,0
12070,14684|RoyalHighness,14684,1833,m,"(Catherine Grace Frances), Gore, Mrs.",The sketch book of fashion,f,,1833,m,0
15957,4120|Jim,4120,1845,m,"Lever, Charles James,",The O'Donoghue,m,,1845,m,0
737,15021|Gregory,15021,1793,m,"Pilkington,",Rosina,f,,1793,m,0
16437,13907|Martin,13907,1844,m,"Peake, Richard Brinsley,","Cartouche, the celebrated French robber",m,,1844,m,0
2426,7400|Charles,7400,1802,m,,The orphans of Llangloed,u,,1802,m,0
4308,13176|Mr.Graham,13176,1819,m,"Moreland, Olivia.","The charms of dandyism, or, Living in style",f,,1819,m,0
17545,3268|MrDyvan,3268,1849,m,"Webster, Grace.",Raymond Revilloyd,f,,1849,m,0
13595,14454|Henry,14454,1835,m,"James, G. P. R. (George Payne Rainsford),",One in a thousand,m,,1835,m,0
12030,6614|Norman,6614,1831,m,"Ritchie, Leitch,",The romance of history,m,,1831,m,0
8641,12451|DonLorenzo,12451,1826,m,"Llanos Gutierrez, Valentin.","Don Esteban, or, Memoirs of a Spaniard",m,,1826,m,0
12736,2802|Desmond,2802,1838,m,"Banim, John,",Bit o' writin;,m,,1838,m,0
5579,14347|Mr.Tourberville,14347,1816,m,"Burney, Sarah Harriet,",Tales of fancy,f,,1816,m,0
17360,10335|Jonathan,10335,1849,m,"Gallaher, James,",The pilgrimage of Adam and David;,m,,1849,m,0
4652,14886|Hastings,14886,1813,m,"Cuthbertson, Catherine.",Adelaide,f,,1813,m,0
12731,12441|MaxxStumpsvonSchweinsberg,12441,1839,m,"Hauff, Wilhelm,",The banished,m,,1839,m,0
17626,14220|Overbury,14220,1844,m,"(George Payne Rainsford), James, G. P. R.",Arabella Stuart,m,,1844,m,0
380,9241|LeNoir,9241,1795,m,"Pye, Henry James,",The democrat;,m,,1795,m,0
3962,7109|Howe,7109,1817,m,"Utterson, Edward Vernon",Select pieces of early popular poetry,m,,1817,m,0
12235,10345|GillespieGrumach,10345,1834,m,"Sir, Scott, Walter,",Waverley novels,m,,1834,m,0
5591,13361|SchemseddinMohammed,13361,1812,m,"Weber, Henry,",Tales of the East,m,,1812,m,0
17555,6628|Frank,6628,1845,m,"Mrs., Sedgwick, Charles,",Louisa and her cousins,f,,1845,m,0
5513,14718|David,14718,1810,m,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors",f,,1810,m,0
9211,10121|Peter,10121,1827,m,"Banim, John,",Tales,m,,1827,m,0
808,1403|Ellison,1403,1786,m,Lady.,"Elfrida, or Paternal ambition",m,,1786,m,0
9750,1199|Nigel,1199,1822,m,"Sir, Scott, Walter,",The fortunes of Nigel,m,,1822,m,0
356,11326|Julius,11326,1798,m,"Pilkington,",Tales of the hermitage,f,,1798,m,0
34,13232|Mr.Sage,13232,1794,m,"Gunning,",Memoirs of Mary,f,,1794,m,0
1685,2609|Mr.Donnel,2609,1809,m,"Byron, Medora Gordon.",Celia in search of a husband,f,,1809,m,0
1879,3998|Hume,3998,1806,m,"Semple, Robert,","Charles Ellis, or, The friends",m,,1806,m,0
9675,14086|Huss,14086,1822,m,"Gaspey, Thomas,",The Lollards,m,,1822,m,0
13298,12668|Harris,12668,1839,m,"Mrs. Monkland,","Elvira, the nabob's wife",f,,1839,m,0
193,14609|MadameDubois,14609,1799,m,"Meeke, Mary,",Ellesmere,u,,1799,m,0
8417,5913|Mr.W.,5913,1827,m,"Woodroofe, Anne Cox,","Michael, the married man; or, The Sequel to the history of Michael Kemp",f,,1827,m,0
5911,13156|Wallace,13156,1810,m,"Porter, Jane,",The Scottish chiefs,f,,1810,m,0
11956,5666|Larry,5666,1832,m,,"The ladies cabinet of fashion, music and romance",u,,1832,m,0
17413,14089|Berry,14089,1841,m,,The pic-nic papers,m,,1841,m,0
16654,13715|M.Renard,13715,1840,m,"Baron, Lytton, Edward Bulwer Lytton,",Bulwer's novels,m,,1840,m,0
2215,13827|Stephen,13827,1801,m,"Du Bois, Edward,",Old Nick;,m,,1801,m,0
9062,9331|Zachary,9331,1824,m,"(Lydia Howard), Sigourney, L. H.","Sketch of Connecticut, forty years since",f,,1824,m,0
17094,12868|Donald,12868,1845,m,"Thackeray, William Makepeace,",The Irish sketch-book,m,,1845,m,0
16031,709|Sancho,709,1840,m,"Irving, Washington,",The works of Washington Irving,m,,1840,m,0
2355,14856|Mr.Simmons,14856,1808,m,,Sketches of character,u,,1808,m,0
4309,13192|Mr.Manby,13192,1816,m,,Lavinia Fitz-Aubyn,u,,1816,m,0
17385,1984|Mr.Gordon,1984,1845,m,"Pickering, Ellen,",The expectant,f,,1845,m,0
4854,14107|CharlesMoreton,14107,1810,m,"Holstein, Anthony Frederick, pseud.",The miseries of an heiress,m,,1810,m,0
16760,7058|LordLynchmore,7058,1845,m,"Mrs. Gore, (Catherine Grace Frances),",[Selected works],f,,1845,m,0
16339,7067|Skippenhausen,7067,1844,m,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,m,0
17603,8911|Luke,8911,1848,m,"Lippard, George,","Dora Livingstone, the adulteress: or, The Quaker City",m,,1848,m,0
16327,1984|Shaw,1984,1845,m,"Pickering, Ellen,",The expectant,f,,1845,m,0
9285,14325|OwenRees,14325,1829,m,"Mudford, William,",The five nights of St. Albans,m,,1829,m,0
16458,7732|Lowton,7732,1849,m,"Thackeray, William Makepeace,",The history of pendennis,m,,1849,m,0
5438,13730|Warren,13730,1811,m,"Brunton, Mary,",Self-control,f,,1811,m,0
12062,14223|Lincoln,14223,1837,m,"(Catherine Grace Frances), Gore, Mrs.","Stokeshill Place, or, The man of business",f,,1837,m,0
5649,13361|AliBaba,13361,1812,m,"Weber, Henry,",Tales of the East,m,,1812,m,0
17096,2799|Mr.Maxwell,2799,1849,m,"Mrs., Crosland, Newton,",Toil and trial,f,,1849,m,0
8389,9198|Mr.Macdeed,9198,1828,m,"Marquess of, Normanby, Constantine Henry Phipps,",Yes and no,m,,1828,m,0
17197,13165|Ren,13165,1843,m,,James Hatfield and the Beauty of Buttermere,u,,1843,m,0
16788,7206|Joseph,7206,1844,m,"(George Robert), Gleig, G. R.",The light dragoon,m,,1844,m,0
12717,10675|Elliot,10675,1832,m,,"Geraldine Hamilton, or, Self-guidance",u,,1832,m,0
17840,14116|AlfredLatimer,14116,1846,m,"James, G. P. R. (George Payne Rainsford),",The Step-mother,m,,1846,m,0
5589,13602|Mr.Somerville,13602,1812,m,"Burney, Sarah Harriet,",Traits of nature,f,,1812,m,0
5890,14678|Morton,14678,1816,m,"Scott, Walter, Sir,",Tales of my landlord,m,,1816,m,0
16953,15002|Mr.Malcolm,15002,1848,m,"(Elizabeth Caroline), Grey, Mrs.",Aline,f,,1848,m,0
17859,60|Godfrey,60,1844,m,"Miller, Thomas,","Godfrey Malvern, or, The life of an author",m,,1844,m,0
13904,14645|Fitzgeorge*,14645,1832,m,,Fitzgeorge,m,,1832,m,0
17097,510|Cornelius,510,1849,m,"Howitt, Mary Botham,",Our cousins in Ohio,f,,1849,m,0
9760,4574|Edward,4574,1826,m,"Cushing, E. L. (Eliza Lanesford),",Yorktown,f,,1826,m,0
12057,13823|Pierre,13823,1837,m,"Lover, Samuel,","Rory O'More, a national romance",m,,1837,m,0
12447,5361|Durnford,5361,1832,m,,Cameron,u,,1832,m,0
2537,2348|Marquis,2348,1801,m,"Walker, George,","The three Spaniards, a romance",m,,1801,m,0
4141,13808|Mr.Puffin,13808,1817,m,,Hardenbrass and Haverill;,m,,1817,m,0
12285,12459|Mearns,12459,1838,m,"Clarke, Effie A. Ingram.",Tales and sketches,f,,1838,m,0
16865,9441|Randolph,9441,1843,m,"Fay, Theodore S. (Theodore Sedgwick),",Hoboken: a romance of New York,m,,1843,m,0
4976,3393|Mason,3393,1815,m,"Surr, T. S. (Thomas Skinner),",The magic of wealth,m,,1815,m,0
16225,13290|Mr.Hargrove,13290,1841,m,"Opie, Amelia Alderson,",The works of Mrs. Amelia Opie;,f,,1841,m,0
718,13673|Mr.Carwell,13673,1785,m,"Mathews, Charles,",Constance,u,,1785,m,0
12208,13823|ShanDhu,13823,1837,m,"Lover, Samuel,","Rory O'More, a national romance",m,,1837,m,0
5230,14107|LordEdgeworth,14107,1810,m,"Holstein, Anthony Frederick, pseud.",The miseries of an heiress,m,,1810,m,0
17667,1404|Charles,1404,1844,m,"Bailey, Charles.",The reclaimed student,m,,1844,m,0
16789,78|Sammy,78,1845,m,"Jones, Joseph,",Chronicles of Pineville,m,,1845,m,0
16526,7510|Mr.Walmsley,7510,1848,m,"Embury, Emma C. (Emma Catherine),",Glimpses of home life;,f,,1848,m,0
13582,2501|Mr.Elphinstone,2501,1835,m,"Mrs. Hofland, (Barbara),",Self-denial,f,,1835,m,0
16120,9093|Simcox,9093,1844,m,"Daunt, William J. O'Neill,",Saints and sinners,m,,1844,m,0
1872,14|St.Benedict,14,1807,m,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",f,,1807,m,0
13967,6119|Mary,6119,1831,f,"Warren, Samuel,",Affecting scenes,m,,1831,f,0
1069,12758|Dorinda,12758,1781,f,"Genlis, Stéphanie Félicité,",Theatre of education,f,,1781,f,0
2811,3214|Ursula,3214,1809,f,"Lamb, Charles,",Tales from Shakespear,f,,1809,f,0
10104,14819|Mrs.Catharine,14819,1822,f,"Mrs. Hofland, (Barbara),",Tales of the manor,f,,1822,f,0
3826,14856|Caroline,14856,1808,f,,Sketches of character,u,,1808,f,0
15092,5714|Miriam,5714,1833,f,"Disraeli, Benjamin, Earl of Beaconsfield,",The wondrous tale of Alroy,m,,1833,f,0
19177,13272|Agnes,13272,1847,f,"Mrs. Gore, (Catherine Grace Frances),","Temptation and atonement, and other tales",f,,1847,f,0
6276,4960|Vaudreuil,4960,1810,f,"Pigault-Lebrun,",My Uncle Thomas,m,,1810,f,0
14785,5900|MissFalkland,5900,1835,f,"James, G. P. R. (George Payne Rainsford),",The Gipsy,m,,1835,f,0
11566,2426|Mrs.Belcour,2426,1824,f,,Tales of an American landlord;,u,,1824,f,0
11182,14819|James,14819,1822,f,"Mrs. Hofland, (Barbara),",Tales of the manor,f,,1822,f,0
7628,13281|Mrs.Bouverie,13281,1813,f,"Cuthbertson, Catherine.","Adelaide, or, The countercharm",f,,1813,f,0
6219,14450|Mrs.Dacre,14450,1811,f,"Holstein, Anthony Frederick, psued.","The inhabitants of Earth, or, The follies of woman",m,,1811,f,0
15434,2467|Eveline,2467,1831,f,"Bacon, Delia Salter,",Tales of the Puritans,f,,1831,f,0
19318,13612|LadyAskham,13612,1845,f,"Mrs. Gore, (Catherine Grace Frances),",Self,f,,1845,f,0
18196,14441|Cassandra,14441,1845,f,"Williams, Robert Folkestone,",Maids of honour,m,,1845,f,0
6245,13912|Mrs.Fenn,13912,1814,f,"Burney, Fanny,",The wanderer,f,,1814,f,0
6480,13161|MissLumley,13161,1814,f,"Davenport, Selina,",The hypocrite;,f,,1814,f,0
6148,13481|Margery,13481,1815,f,,The Observant pedestrian mounted; or A donkey tour to Brighton,u,,1815,f,0
19874,1430|Letty,1430,1842,f,"Howitt, Mary Botham,","Little coin, much care, or, How poor men live",f,,1842,f,0
19466,7066|Mona,7066,1844,f,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,f,0
18854,7076|MissBeauchamp,7076,1844,f,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,f,0
923,13761|Mrs.Jones,13761,1791,f,"Reeve, Clara,",The school for widows,f,,1791,f,0
14975,8173|Mrs.Merton,8173,1835,f,"Mrs. Kentish,",The maid of the village,f,,1835,f,0
7594,14849|LadyAlford,14849,1819,f,"(Adelaide), O'Keeffe, Miss",Dudley,f,,1819,f,0
3476,4413|Bertha,4413,1808,f,"Knight, Ellis Cornelia,",Marcus Flaminius;,f,,1808,f,0
11584,14683|LadyCatesby,14683,1828,f,"White, Charles,",Almack's revisited,m,,1828,f,0
14226,1894|MissWilliams,1894,1833,f,"Trollope, Frances Milton,",The refugee in America,f,,1833,f,0
19435,11239|LadyStephenson,11239,1840,f,"Trollope, Frances Milton,",The widow Barnaby,f,,1840,f,0
19468,13814|LadyCatherine,13814,1842,f,"Chamier, Frederick,",Passion and principle,m,,1842,f,0
950,12106|LadyLucy,12106,1782,f,"Johnson, R.",The Lilliputian library,m,,1782,f,0
11340,7845|LadyBrashleigh,7845,1825,f,"Hook, Theodore Edward,","Sayings and doings; or, Sketches from life",m,,1825,f,0
10512,8441|LadyAllestree,8441,1827,f,"Mrs. West, (Jane),",Ringrove;,f,,1827,f,0
19423,14768|Laura,14768,1840,f,"Mrs. Gore, (Catherine Grace Frances),",The dowager,f,,1840,f,0
7227,1470|MissBertram,1470,1819,f,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,f,0
6971,15019|Nell,15019,1810,f,"Richardson, Samuel,",The history of Sir Charles Grandison,m,,1810,f,0
7387,14167|Mrs.Pringle,14167,1817,f,"Mrs. Ross,","The balance of comfort; or, The old maid and married woman",f,,1817,f,0
11349,13948|Clanmar,13948,1827,f,"Kennedy, Grace,",The works of Grace Kennedy,f,,1827,f,0
18284,6083|Marie,6083,1843,f,"(George Payne Rainsford), James, G. P. R.",The false heir,m,,1843,f,0
11475,894|Mary,894,1828,f,"Sanford, Ezekiel,",The humours of Eutopia,m,,1828,f,0
7207,13672|LadyGeorgina,13672,1818,f,"(Sydney), Morgan, Lady",Florence Macarthy,f,,1818,f,0
7802,430|Jane,430,1815,f,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,f,0
7338,3680|Jemima,3680,1815,f,"Peacock, Lucy,",Friendly Labours,f,,1815,f,0
14910,4275|Mrs.Shaw,4275,1839,f,"Pickering, Ellen,",Nan Darrell;,f,,1839,f,0
15467,14610|MissDeLastre,14610,1833,f,"Lady, Stepney, Catherine Pollock Manners,",The new road to ruin,f,,1833,f,0
6806,14057|LadyApolonia,14057,1811,f,"Palmer, Alicia Tindal,",The sons of Altringham;,f,,1811,f,0
3472,3214|Olivia,3214,1809,f,"Lamb, Charles,",Tales from Shakespear,f,,1809,f,0
18661,1136|Sarah,1136,1841,f,"Lytton, Edward Bulwer Lytton, Baron,",Night and morning,m,,1841,f,0
11261,13241|Susan,13241,1820,f,"Mrs. Hofland, (Barbara),",Tales of the Priory,f,,1820,f,0
2800,14264|Mrs.Jackson,14264,1804,f,"Pigott, Harriet,","The pride of ancestry: or, Who is she?",f,,1804,f,0
6839,13325|Mrs.Decastro*,13325,1815,f,"Mathers, John.","The history of Mr. John Decastro and his brother Bat, commonly called Old Crab",m,,1815,f,0
2816,7940|Mrs.Ormsby,7940,1807,f,"Sir, Sedley, Charles,",The barouche driver and his wife,m,,1807,f,0
9991,13053|MissPercy,13053,1825,f,,"English life, or Manners at home",u,,1825,f,0
10127,8441|Mrs.James,8441,1827,f,"Mrs. West, (Jane),",Ringrove;,f,,1827,f,0
10592,14641|Jemima,14641,1824,f,,"Caprice; or, Anecdotes of the Listowel family",u,,1824,f,0
7262,14032|Mrs.Clay,14032,1818,f,"Austen, Jane,",Northanger Abbey,f,,1818,f,0
7822,13776|Patty,13776,1818,f,"Davenport, Selina.",An angel's form and a devil's heart,f,,1818,f,0
15162,13593|LadyLaura,13593,1837,f,"Ward, R. Plumer (Robert Plumer),","Fielding; or, Society",m,,1837,f,0
3115,14497|Mrs.Masham,14497,1803,f,"Swift, Jonathan,",The works of the Rev. Jonathan Swift,m,,1803,f,0
3085,13525|Mrs.Atkins,13525,1802,f,"(Jane), West, Mrs.",The infidel father,f,,1802,f,0
18583,2097|Carolina,2097,1840,f,"Mrs. Gore, (Catherine Grace Frances),",The abbey,f,,1840,f,0
14126,7095|CeciliaOssulton,7095,1836,f,"Marryat, Frederick,","The pirate, and The three cutters",m,,1836,f,0
15306,13969|Cooper,13969,1832,f,"Martineau, Harriet,",Illustrations of political economy,f,,1832,f,0
18813,14957|MissForbesGraham,14957,1844,f,"Gordon, Mrs.",The fortunes of the Falconars,f,,1844,f,0
19750,7070|Lucy,7070,1844,f,"James, G. P. R. (George Payne Rainsford),","The works of G.P.R. James, esq",m,,1844,f,0
19381,6314|MissMartin,6314,1842,f,"James, G. P. R. (George Payne Rainsford),","Novels and romances, viz",m,,1842,f,0
14667,10372|Mrs.Blower,10372,1831,f,"Sir, Scott, Walter,",[Scott's novels],m,,1831,f,0
2994,4434|CeciliaMontauban,4434,1804,f,"Siddons, Henry,",Virtuous poverty,m,,1804,f,0
11076,257|Mrs.Richards,257,1826,f,"Wilkins, George,",The convert,m,,1826,f,0
19580,8469|Ellen,8469,1848,f,"Brontë, Emily,",Wuthering Heights,f,,1848,f,0
3368,14830|Eri,14830,1807,f,"Ormsby, Anne.",The soldier's family,f,,1807,f,0
10174,13684|Mrs.Southwell,13684,1824,f,"Roche, Regina Maria,",The tradition of the castle;,f,,1824,f,0
7309,14186|LadyBertha,14186,1810,f,"Cuthbertson, Catherine.",Forest of Montalbano,f,,1810,f,0
19725,7134|Darnley,7134,1844,f,"Cockton, Henry,",The sisters;,m,,1844,f,0
14733,14115|MissMary,14115,1833,f,"Galt, John,",Eben Erskine;,m,,1833,f,0
3498,9|ANNA,9,1801,f,"Semple, Elizabeth,","Summer rambles, or, Conversations, instructive and entertaining",f,,1801,f,0
11556,14876|LadyMatilda,14876,1828,f,"Burdett, C. D., Mrs.",At home,f,,1828,f,0
6585,14032|LadyElliot,14032,1818,f,"Austen, Jane,",Northanger Abbey,f,,1818,f,0
2853,13664|Mrs.Bo,13664,1800,f,"Hamilton, Elizabeth,",Memoirs of modern philosophers,f,,1800,f,0
1460,13768|Louisa,13768,1792,f,"Brooke, Henry,",The fool of quality;,m,,1792,f,0
3869,14379|Mary,14379,1805,f,"Porter, Jane,",Thaddeus of Warsaw,f,,1805,f,0
19178,14309|Martha,14309,1846,f,"Trollope, Frances Milton,",The attractive man,f,,1846,f,0
3230,13525|John,13525,1802,f,"(Jane), West, Mrs.",The infidel father,f,,1802,f,0
11033,13947|Mrs.Ruthven,13947,1827,f,"Kennedy, Grace,",The works of Grace Kennedy,f,,1827,f,0
15019,621|LadyLillycraft,621,1835,f,"Irving, Washington,","Bracebridge Hall; or, The humorists. A medley",m,,1835,f,0
19234,1984|MissCarleton,1984,1845,f,"Pickering, Ellen,",The expectant,f,,1845,f,0
11446,14078|Joan,14078,1828,f,"Carrington, Edmund Frederick John.",Confessions of an old maid,m,,1828,f,0
6665,2185|Hervey,2185,1811,f,"Richardson, Samuel,",The history of Clarissa Harlowe,m,,1811,f,0
19388,14594|Catherine,14594,1849,f,"Robinson, Emma.",Owen Tudor;,f,,1849,f,0
11832,176|Catharine,176,1828,f,"Sir, Scott, Walter,",Chronicles of the Canongate,m,,1828,f,0
10997,2569|Mrs.Felton,2569,1824,f,"(Mary) Hughs, Mrs.",A mother's care rewarded,f,,1824,f,0
10198,4034|MissMiluer,4034,1822,f,"Mrs., Inchbald,",The mourning ring;,f,,1822,f,0
11315,73|Barbara,73,1823,f,,"The School for sisters, or, The lesson of experience",u,,1823,f,0
10471,11460|Baroness,11460,1826,f,"Porter, Jane,",Tales round a winter hearth,f,,1826,f,0
9939,14130|Betsy,14130,1827,f,"Roche, Regina Maria,",The children of the abbey,f,,1827,f,0
11591,13333|Mary,13333,1822,f,"Edgeworth, Maria,","The parent's assistant, or, Stories for children",f,,1822,f,0
7836,14868|Carenthea,14868,1810,f,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,f,0
6384,13797|Mrs.Larkins,13797,1817,f,,The actress of the present day,u,,1817,f,0
18022,9580|MissBenton,9580,1843,f,"Arthur, T. S. (Timothy Shay),",Lovers and husbands,m,,1843,f,0
3026,258|Sophia,258,1804,f,"Dibdin, Thomas,",Guilty or not guilty,m,,1804,f,0
15308,9099|LadySarah,9099,1834,f,,The Beauties of the English annuals for MDCCCXXXV,u,,1834,f,0
7366,11934|LadyAnne,11934,1810,f,,The British novelists;,f,,1810,f,0
19316,649|Tackleton,649,1846,f,"Dickens, Charles,",A Christmas carol in prose;,m,,1846,f,0
7879,13808|Mrs.St.Arno,13808,1817,f,,Hardenbrass and Haverill;,m,,1817,f,0
18031,12750|Diane,12750,1844,f,"Strangford, George Augustus Frederick Percy Sydney Smythe,",Historic fancies,m,,1844,f,0
7640,14573|Wilson,14573,1816,f,"Lewis, Alethea,",Rhoda,f,,1816,f,0
7180,14886|Mrs.Coleman,14886,1813,f,"Cuthbertson, Catherine.",Adelaide,f,,1813,f,0
7417,15019|Caroline,15019,1810,f,"Richardson, Samuel,",The history of Sir Charles Grandison,m,,1810,f,0
19886,13289|Ella,13289,1841,f,"Opie, Amelia Alderson,",The works of Mrs. Amelia Opie;,f,,1841,f,0
15052,7347|MissDacre,7347,1831,f,"Earl of Beaconsfield, Disraeli, Benjamin,",The young duke,m,,1831,f,0
15619,11974|Lucy,11974,1831,f,,Flora Maitland,u,,1831,f,0
18769,4334|MissKnag,4334,1846,f,"Dickens, Charles,","The novels and tales of Charles Dickens, (Boz.)",m,,1846,f,0
14981,14535|LadyCuthullin,14535,1830,f,"Massie, W.",Sydenham;,u,,1830,f,0
14247,11494|Arabella,11494,1833,f,"Sly, Costard.",Sayings and doings at the Tremont House,m,,1833,f,0
6703,13912|Mrs.Greaves,13912,1814,f,"Burney, Fanny,",The wanderer,f,,1814,f,0
7248,4261|LadyLeslie,4261,1811,f,,"The times, a novel",u,,1811,f,0
18910,11775|MissBradford,11775,1846,f,"M'Crindell, R. (Rachel)","The school-girl in France, or, The snares of popery",u,,1846,f,0
14509,7498|Mrs.Jenkins,7498,1837,f,"Dunlap, William,",Memoirs of a water drinker,m,,1837,f,0
3678,14856|Mrs.Dorrington,14856,1808,f,,Sketches of character,u,,1808,f,0
11908,13357|Augusta,13357,1825,f,"Harding, Anne Raikes,",Realities,f,,1825,f,0
3510,13847|Derrington,13847,1801,f,"Surr, T. S. (Thomas Skinner),",Splendid misery,m,,1801,f,0
10367,12853|Mrs.Dalille,12853,1827,f,"Watterston, George,",Wanderer in Washington,m,,1827,f,0
3919,13777|Cecilia,13777,1809,f,"Francis, Sophia L.","Angelo Guicciardini, or, The bandit of the Alps",f,,1809,f,0
10470,11460|Alma,11460,1826,f,"Porter, Jane,",Tales round a winter hearth,f,,1826,f,0
15132,12668|Mrs.Tudor,12668,1839,f,"Mrs. Monkland,","Elvira, the nabob's wife",f,,1839,f,0
11794,7956|LadyRachel,7956,1829,f,"Jones, Hannah Maria,",Emily Moreland,f,,1829,f,0
6541,14107|Lucy,14107,1810,f,"Holstein, Anthony Frederick, pseud.",The miseries of an heiress,m,,1810,f,0
19568,474|Sally,474,1849,f,"Beale, Anne.",Traits and stories of the Welsh peasantry,f,,1849,f,0
18438,10520|Fanny,10520,1841,f,"Bache, Anna.",The fire-screen,f,,1841,f,0
7343,9788|Sophia,9788,1816,f,"Woodworth, Samuel,","The champions of freedom, or, The mysterious chief",m,,1816,f,0
15895,14035|Algernon,14035,1833,f,"Cathcart, Miss.",Adelaide;,f,,1833,f,0
14780,1894|Mrs.Cornish,1894,1833,f,"Trollope, Frances Milton,",The refugee in America,f,,1833,f,0
11413,14165|Brinkman,14165,1821,f,"Gaspey, Thomas William,","Calthorpe; or, Fallen fortunes",m,,1821,f,0
1542,13673|Mrs.Langrivier,13673,1785,f,"Mathews, Charles,",Constance,u,,1785,f,0
18534,13658|Julia,13658,1843,f,"Holmes, W. H. M.","Oakleigh, or, The minor of great expectations",u,,1843,f,0
10154,4855|Irene,4855,1829,f,"Sir, Scott, Walter,",The Waverley novels,m,,1829,f,0
11765,13178|Brown,13178,1828,f,,The lairds of Fife,u,,1828,f,0
10518,11729|Susan,11729,1825,f,"Strickland, Agnes,",Right and wrong,f,,1825,f,0
